row_id,row_code,study_year,study_country,study_continent,page_id,page_link,author_id,affiliation_text,affiliation_country,affiliation_type,affiliation_continent,uniqueauthor,lead_author
1146,Oceania39,2011,Australia,Oceania,8149,https://www.conservationevidence.com/individual-study/8149,2,"Conservation Ark, Royal Zoological Society of South Australia, Frome Road, Adelaide, SA 5000, Australia.",Australia,NGO,Oceania,8149 2,0
1147,Oceania39,2011,Australia,Oceania,8149,https://www.conservationevidence.com/individual-study/8149,3,"Conservation Ark, Royal Zoological Society of South Australia, Frome Road, Adelaide, SA 5000, Australia.",Australia,NGO,Oceania,8149 3,0
1148,Oceania39,2011,Australia,Oceania,8149,https://www.conservationevidence.com/individual-study/8149,4,"Conservation Ark, Royal Zoological Society of South Australia, Frome Road, Adelaide, SA 5000, Australia.",Australia,NGO,Oceania,8149 4,0
1149,Oceania39,2011,Australia,Oceania,8149,https://www.conservationevidence.com/individual-study/8149,5,"Conservation Ark, Royal Zoological Society of South Australia, Frome Road, Adelaide, SA 5000, Australia.",Australia,NGO,Oceania,8149 5,0
1150,Oceania39,2011,Australia,Oceania,8149,https://www.conservationevidence.com/individual-study/8149,6,"Australian Patient Safety Foundation and School of Nursing, University of Adelaide, Adelaide, SA 5000, Australia",Australia,University,Oceania,8149 6,0
1151,Oceania39,2011,Australia,Oceania,8149,https://www.conservationevidence.com/individual-study/8149,7,"Ecodiversity, 272 Yellowbox Road, The Angle, NSW 2620, Australia",Australia,,Oceania,8149 7,0
1152,Oceania39,2011,Australia,Oceania,8149,https://www.conservationevidence.com/individual-study/8149,8,"Conservation Ark, Royal Zoological Society of South Australia, Frome Road, Adelaide, SA 5000, Australia.",Australia,NGO,Oceania,8149 8,1
1153,Oceania4,2010,Australia,Oceania,7687,https://www.conservationevidence.com/individual-study/7687,1,"Fenner School of Environment and Society, The Australian National University, Canberra 0200, A.C.T., Australia",Australia,University,Oceania,7687 1,1
1154,Oceania4,2010,Australia,Oceania,7687,https://www.conservationevidence.com/individual-study/7687,2,"Fenner School of Environment and Society, The Australian National University, Canberra 0200, A.C.T., Australia",Australia,University,Oceania,7687 2,0
1155,Oceania4,2010,Australia,Oceania,7687,https://www.conservationevidence.com/individual-study/7687,3,"Fenner School of Environment and Society, The Australian National University, Canberra 0200, A.C.T., Australia",Australia,University,Oceania,7687 3,0
1156,Oceania4,2010,Australia,Oceania,7687,https://www.conservationevidence.com/individual-study/7687,4,"Fenner School of Environment and Society, The Australian National University, Canberra 0200, A.C.T., Australia",Australia,University,Oceania,7687 4,0
1157,Oceania4,2010,Australia,Oceania,7687,https://www.conservationevidence.com/individual-study/7687,5,"Fenner School of Environment and Society, The Australian National University, Canberra 0200, A.C.T., Australia",Australia,University,Oceania,7687 5,1
1158,Oceania40,2009,New Zealand,Oceania,7060,https://www.conservationevidence.com/individual-study/7060,1,"Department of Marine Science, University of Otago, PO Box 56, Dunedin, New Zealand",New Zealand,University,Oceania,7060 1,1
1159,Oceania40,2009,New Zealand,Oceania,7060,https://www.conservationevidence.com/individual-study/7060,2,"Department of Marine Science, University of Otago, PO Box 56, Dunedin, New Zealand",New Zealand,University,Oceania,7060 2,0
1160,Oceania40,2009,New Zealand,Oceania,7060,https://www.conservationevidence.com/individual-study/7060,3,"Department of Marine Science, University of Otago, PO Box 56, Dunedin, New Zealand",New Zealand,University,Oceania,7060 3,1
1161,Oceania41,2009,New Zealand,Oceania,4270,https://www.conservationevidence.com/individual-study/4270,1,"Centre for Soil and Environmental Quality, PO Box 84, Lincoln University, Lincoln 7647, Canterbury, New Zealand",New Zealand,University,Oceania,4270 1,1
1162,Oceania41,2009,New Zealand,Oceania,4270,https://www.conservationevidence.com/individual-study/4270,2,"Centre for Soil and Environmental Quality, PO Box 84, Lincoln University, Lincoln 7647, Canterbury, New Zealand",New Zealand,University,Oceania,4270 2,0
1163,Oceania41,2009,New Zealand,Oceania,4270,https://www.conservationevidence.com/individual-study/4270,3,"Research Centre for Eco-Environmental Sciences, Chinese Academy of Sciences, 18 Shuangqing Road, Beijing 100085, China
",China,,Asia,4270 3,0
1164,Oceania41,2009,New Zealand,Oceania,4270,https://www.conservationevidence.com/individual-study/4270,4,"Research Centre for Eco-Environmental Sciences, Chinese Academy of Sciences, 18 Shuangqing Road, Beijing 100085, China
",China,,Asia,4270 4,0
1165,Oceania41,2009,New Zealand,Oceania,4270,https://www.conservationevidence.com/individual-study/4270,5,"Faculty of Agriculture and Life Sciences, PO Box 84, Lincoln University, Lincoln 7647, Canterbury, New Zealand",New Zealand,University,Oceania,4270 5,1
1166,Oceania42,2017,Australia,Oceania,8081,https://www.conservationevidence.com/individual-study/8081,1,"School of Biosciences, The University of Melbourne, Vic. 3010, Australia",Australia,University,Oceania,8081 1,1
1167,Oceania42,2017,Australia,Oceania,8081,https://www.conservationevidence.com/individual-study/8081,2,"Zoos Victoria, PO Box 74, Parkville, Vic. 3052, Australia",Australia,,Oceania,8081 2,0
1168,Oceania42,2017,Australia,Oceania,8081,https://www.conservationevidence.com/individual-study/8081,3,"Department of Environment, Land, Water & Planning, 147 Bahgallah Road, Casterton, Vic. 3311, Australia",Australia,Government,Oceania,8081 3,0
1169,Oceania42,2017,Australia,Oceania,8081,https://www.conservationevidence.com/individual-study/8081,4,"School of Biosciences, The University of Melbourne, Vic. 3010, Australia",Australia,University,Oceania,8081 4,1
1170,Oceania43,2011,Australia,Oceania,7985,https://www.conservationevidence.com/individual-study/7985,1,"School of Earth and Environmental Sciences, James Cook University, Cairns, Queensland 4878, Australia",Australia,University,Oceania,7985 1,1
1171,Oceania43,2011,Australia,Oceania,7985,https://www.conservationevidence.com/individual-study/7985,2,"School of Earth and Environmental Sciences, James Cook University, Cairns, Queensland 4878, Australia",Australia,University,Oceania,7985 2,0
1172,Oceania43,2011,Australia,Oceania,7985,https://www.conservationevidence.com/individual-study/7985,3,"School of Earth and Environmental Sciences, James Cook University, Cairns, Queensland 4878, Australia",Australia,University,Oceania,7985 3,0
1173,Oceania43,2011,Australia,Oceania,7985,https://www.conservationevidence.com/individual-study/7985,4,"School of Earth and Environmental Sciences, James Cook University, Cairns, Queensland 4878, Australia",Australia,University,Oceania,7985 4,0
1174,Oceania43,2011,Australia,Oceania,7985,https://www.conservationevidence.com/individual-study/7985,5,"School of Earth and Environmental Sciences, James Cook University, Cairns, Queensland 4878, Australia",Australia,University,Oceania,7985 5,1
1175,Oceania44,2009,Australia,Oceania,1996,https://www.conservationevidence.com/individual-study/1996,1,"School of Biological Sciences, Flinders University, Adelaide, Australia",Australia,University,Oceania,1996 1,1
1176,Oceania44,2009,Australia,Oceania,1996,https://www.conservationevidence.com/individual-study/1996,2,"School of Biological Sciences, Flinders University, Adelaide, Australia",Australia,University,Oceania,1996 2,1
1177,Oceania45,2011,Australia,Oceania,5091,https://www.conservationevidence.com/individual-study/5091,1,"School of Animal Biology, The University of Western Australia, Perth, Australia",Australia,University,Oceania,5091 1,1
1178,Oceania46,2017,New Zealand,Oceania,6906,https://www.conservationevidence.com/individual-study/6906,1,"Science and Policy Group, Department of Conservation, Private Bag 4715, Christchurch Mail Centre, Christchurch 8140, New Zealand",New Zealand,University,Oceania,6906 1,1
1179,Oceania46,2017,New Zealand,Oceania,6906,https://www.conservationevidence.com/individual-study/6906,2,"Science and Policy Group, Department of Conservation, Private Bag 5, Nelson 7042, New Zealand",New Zealand,,Oceania,6906 2,0
1180,Oceania46,2017,New Zealand,Oceania,6906,https://www.conservationevidence.com/individual-study/6906,3,"Science and Policy Group, Department of Conservation, Private Bag 4715, Christchurch Mail Centre, Christchurch 8140, New Zealand",New Zealand,University,Oceania,6906 3,0
1181,Oceania46,2017,New Zealand,Oceania,6906,https://www.conservationevidence.com/individual-study/6906,4,"Science and Policy Group, Department of Conservation, Private Bag 5, Nelson 7042, New Zealand",New Zealand,,Oceania,6906 4,1
1182,Oceania47,2014,Australia,Oceania,7055,https://www.conservationevidence.com/individual-study/7055,1,"Independent Consulting, 15/1?7 Arthur Ave, Cronulla, NSW 2230, Australia",Australia,Private,Oceania,7055 1,1
1183,Oceania47,2014,Australia,Oceania,7055,https://www.conservationevidence.com/individual-study/7055,2,"NSW Department of Primary Industries, PO Box 4321, Coffs Harbour, NSW 2450, Australia",Australia,Government,Oceania,7055 2,1
1184,Oceania48,2009,Australia,Oceania,5581,https://www.conservationevidence.com/individual-study/5581,1,"Centre of Excellence for Climate Change and Forest and Woodland Health, Murdoch University, South Street, Murdoch, Western Australia",Australia,University,Oceania,5581 1,1
1185,Oceania48,2009,Australia,Oceania,5581,https://www.conservationevidence.com/individual-study/5581,2,"Environmental Science, Murdoch University South Street, Murdoch, Western Australia",Australia,University,Oceania,5581 2,0
1186,Oceania48,2009,Australia,Oceania,5581,https://www.conservationevidence.com/individual-study/5581,3,"Centre of Excellence for Climate Change and Forest and Woodland Health, Murdoch University, South Street, Murdoch, Western Australia",Australia,University,Oceania,5581 3,1
1187,Oceania49,2009,Australia,Oceania,4689,https://www.conservationevidence.com/individual-study/4689,1,"National Centre for Marine Conservation and Resource Sustainability, University of Tasmania, Locked Bag 1370 Launceston, Tasmania 7250, Australia",Australia,University,Oceania,4689 1,1
1188,Oceania49,2009,Australia,Oceania,4689,https://www.conservationevidence.com/individual-study/4689,2,"Fish Health Laboratory, Tasmanian Aquaculture and Fisheries Institute, Department of Primary Industries, Water and Environment, PO Box 46, Kings Meadows, Tasmania 7249, Australia",Australia,Government,Oceania,4689 2,0
1189,Oceania49,2009,Australia,Oceania,4689,https://www.conservationevidence.com/individual-study/4689,3,"National Centre for Marine Conservation and Resource Sustainability, University of Tasmania, Locked Bag 1370 Launceston, Tasmania 7250, Australia",Australia,University,Oceania,4689 3,1
1190,Oceania5,2017,New Zealand,Oceania,7083,https://www.conservationevidence.com/individual-study/7083,1,"Institute of Marine Science & School of Biological Sciences, University of Auckland, Auckland, New Zealand",New Zealand,University,Oceania,7083 1,1
1191,Oceania5,2017,New Zealand,Oceania,7083,https://www.conservationevidence.com/individual-study/7083,2,"Cawthron Institute, Nelson, New Zealand",New Zealand,,Oceania,7083 2,0
1192,Oceania5,2017,New Zealand,Oceania,7083,https://www.conservationevidence.com/individual-study/7083,3,"Waikawa Fishing Company, Picton, New Zealand",New Zealand,Private,Oceania,7083 3,0
1193,Oceania5,2017,New Zealand,Oceania,7083,https://www.conservationevidence.com/individual-study/7083,4,"Waikawa Fishing Company, Picton, New Zealand",New Zealand,Private,Oceania,7083 4,0
1194,Oceania5,2017,New Zealand,Oceania,7083,https://www.conservationevidence.com/individual-study/7083,5,"Institute of Marine Science & School of Biological Sciences, University of Auckland, Auckland, New Zealand",New Zealand,University,Oceania,7083 5,1
1195,Oceania50,2015,Australia,Oceania,7470,https://www.conservationevidence.com/individual-study/7470,1,"School of Animal Biology, The University of Western Australia, Crawley, Western Australia, Australia",Australia,University,Oceania,7470 1,1
1196,Oceania50,2015,Australia,Oceania,7470,https://www.conservationevidence.com/individual-study/7470,2,"School of Animal Biology, The University of Western Australia, Crawley, Western Australia, Australia",Australia,University,Oceania,7470 2,1
1197,Oceania6,2009,Australia,Oceania,7602,https://www.conservationevidence.com/individual-study/7602,1,"School of Environmental Science and Management, Southern Cross University, PO Box 157, Lismore, NSW 2480, Australia",Australia,University,Oceania,7602 1,1
1198,Oceania6,2009,Australia,Oceania,7602,https://www.conservationevidence.com/individual-study/7602,2,"School of Environmental Science and Management, Southern Cross University, PO Box 157, Lismore, NSW 2480, Australia",Australia,University,Oceania,7602 2,1
1199,Oceania7,2012,Australia,Oceania,7659,https://www.conservationevidence.com/individual-study/7659,1,"School of Biological Sciences, Goddard building (8), The University of Queensland, School of Biological Sciences, St Lucia 4072, Queensland, Australia",Australia,University,Oceania,7659 1,1
1200,Oceania7,2012,Australia,Oceania,7659,https://www.conservationevidence.com/individual-study/7659,2," School of Biological Sciences, Goddard building (8), The University of Queensland, School of Biological Sciences, St Lucia 4072, Queensland, Australia",Australia,University,Oceania,7659 2,0
1201,Oceania7,2012,Australia,Oceania,7659,https://www.conservationevidence.com/individual-study/7659,3,"School of Biological Sciences, Goddard building (8), The University of Queensland, School of Biological Sciences, St Lucia 4072, Queensland, Australia",Australia,University,Oceania,7659 3,1
